headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
Chiwetel Ejiofor Was Asked to Play a Space Alien. He Knew What to Do.,2022-04-21,nyt://article/608e6725-1338-5e4b-97b8-8811a3d13131,article,News,Arts,"['Television', 'Content Type: Personal Profile']",16,1619,Arts&Leisure
Homes for Sale in New York City,2022-04-21,nyt://slideshow/5151872d-e3a8-5e56-9906-ad0fa203e04c,multimedia,Slideshow,Real Estate,['Real Estate and Housing (Residential)'],,0,Real Estate
Homes for Sale in New York City,2022-04-21,nyt://article/d11bc6d5-a328-54b0-92f3-5cdd6b23a642,article,News,Real Estate,['Real Estate and Housing (Residential)'],,204,RealEstate
Homes for Sale in New York and New Jersey,2022-04-21,nyt://slideshow/9e4c906f-a297-57dd-ab38-d5cc1267afbe,multimedia,Slideshow,Real Estate,['Real Estate and Housing (Residential)'],,0,Real Estate
Homes for Sale in New York and New Jersey,2022-04-21,nyt://article/18bdc653-0336-5d31-81bd-a38c76ce174a,article,News,Real Estate,['Real Estate and Housing (Residential)'],,169,RealEstate
Bad Behavior Drove a Referee Shortage. Covid Made It Worse.,2022-04-21,nyt://article/6cd29d96-81bf-50c6-b77a-6c75d988131f,article,News,Sports,"['Athletics and Sports', 'Officiating (Sports)', 'Shortages', 'Bullies', 'Assaults', 'Interscholastic Athletics', 'Coaches and Managers', 'Coronavirus (2019-nCoV)']",32,1175,Express
Explosion at Afghan Mosque Kills at Least 10,2022-04-21,nyt://article/9cd3c958-aab3-57c8-958e-5537a86a1dc1,article,News,World,"['Mosques', 'Deaths (Fatalities)', 'Shiite Muslims']",,584,Foreign
A Muslim dating site loses a trademark case against an industry giant.,2022-04-21,nyt://article/042f98e4-46d7-5f94-9378-c141fab9f743,article,News,Business Day,"['Trademarks and Trade Names', 'Online Dating', 'Muslims and Islam', 'Mobile Applications', 'Decisions and Verdicts', 'Start-ups', 'Suits and Litigation (Civil)']",4,493,Business
A Tool to Make the Hunt for an Affordable Home Easier,2022-04-21,nyt://article/d9f226fc-98d0-5d30-912e-8be26f6d96f2,article,News,Real Estate,"['Real Estate and Housing (Residential)', 'Elderly']",2,388,RealEstate
S​outh Korea’s Supreme Court ​Issues Landmark Ruling on Gay Sex,2022-04-21,nyt://article/f6796571-de39-5bc6-a0af-a3251ccbe528,article,News,World,"['Homosexuality and Bisexuality', 'Defense and Military Forces', 'Decisions and Verdicts', 'Discrimination']",4,610,Foreign
Haegue Yang’s Radical Art of Obscure Delights,2022-04-21,nyt://article/4c10e906-070d-5a7c-a64e-de23db1c939b,article,News,Arts,"['Art', 'Content Type: Personal Profile']",20,1531,Arts&Leisure
Kae Tempest’s Music Defies Boundaries. A New LP Demolishes Even More.,2022-04-21,nyt://article/8b4d8703-2539-5a94-a96b-a68493586f53,article,News,Arts,"['Poetry and Poets', 'Music']",4,1178,Culture
Elon Musk details his plan to pay for a $46.5 billion takeover of Twitter.,2022-04-21,nyt://article/f32b279a-8a02-536e-9be5-4ed1b14cf80b,article,News,Business Day,"['Mergers, Acquisitions and Divestitures']",1,1211,Business
"Honoring Genesis P-Orridge’s Legacy of Love, Art and Gender Revolt",2022-04-21,nyt://article/f6ad4749-0378-5b39-9139-48af648040b6,article,News,Arts,"['Art', 'Transgender and Transsexuals', 'Content Type: Personal Profile', 'Discrimination']",16,1114,Weekend
"With Corsican Reds, a Case Study of Identity",2022-04-21,nyt://article/3daf46c4-a71c-53fd-9ee6-c91024aaee52,article,News,Food,"['Wines', 'Grapes']",7,1525,Dining
The Mâconnais: White Burgundy in All but Price,2022-04-21,nyt://article/e0021554-aad5-50f6-8bd4-2768226cda10,article,News,Food,['White Burgundy (Wine)'],7,467,Dining
Bonnie Raitt Faces Mortality With Compassion and Hope,2022-04-21,nyt://article/8f1618d0-2b09-55b4-beb9-1c4b5e354a3c,article,Review,Arts,"['Pop and Rock Music', 'Content Type: Personal Profile']",13,573,Weekend
Bashing Joe Biden? ‘Give the Guy a Break!’,2022-04-21,nyt://article/8077cbb3-d00e-579a-870f-a3a803095531,article,Letter,Opinion,"['United States Politics and Government', 'Polls and Public Opinion', 'Wimbledon Tennis Tournament', 'Tennis', 'Russian Invasion of Ukraine (2022)', 'Tips and Tipping', 'Labor and Jobs']",26,866,Letters
Archie Comics Brings a Queer Character to Riverdale,2022-04-21,nyt://article/73fa68c8-4c5e-56ff-97b1-2057cb711393,article,News,Arts,"['Comic Books and Strips', 'Homosexuality and Bisexuality']",18,198,Weekend
Biden Announces $800 Million in Additional Military Aid for Ukraine,2022-04-21,nyt://video/c01987ef-6087-568d-aae9-9497f7de29e7,multimedia,Video,U.S.,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Foreign Aid', 'Arms Trade', 'United States International Relations', 'United States Defense and Military Forces']",,0,
Allergy Season Is About to Get Worse. Here’s How to Prepare.,2022-04-21,nyt://article/7e15150c-7ab6-59b5-a6e4-c89105fd614d,article,News,Well,"['ALLERGIES', 'Asthma', 'Spring (Season)', 'Pollen']",7,1215,Well
How a Crime-Fighting Institution Took a Partisan Turn,2022-04-21,nyt://article/60679d02-4040-5595-b8ca-a20a3ab0c20b,article,News,U.S.,"['Nonprofit Organizations', 'Courts and the Judiciary', 'Criminal Justice', 'Conflicts of Interest']",1,2109,Washington
"Peter Swales, Who Startled Freud Scholarship, Dies at 73",2022-04-21,nyt://article/67909dff-208d-5864-a9e1-4266cf4da2ee,article,Obituary (Obit),Science,"['Deaths (Obituaries)', 'Psychology and Psychologists', 'Research']",28,1037,Obits
CNN+ Streaming Service Will Shut Down Weeks After Its Start,2022-04-21,nyt://article/6869e94d-ea6a-57a0-a182-3348b23f7330,article,News,Business Day,"['News and News Media', 'Television', 'Cable Television', 'Media', 'Video Recordings, Downloads and Streaming']",1,1140,Business
‘Charlotte’ Review: An Artist’s Brief Life,2022-04-21,nyt://article/19c0a462-9524-5b11-81ed-837ba2de7c7f,article,Review,Movies,"['Movies', 'Art']",11,320,Weekend
"Will Smith, Before the Slap",2022-04-21,nyt://article/07e996ba-9b5a-5b6c-a571-c98e9929e981,article,News,Arts,"['Movies', 'Rap and Hip-Hop', 'Academy Awards (Oscars)', 'audio-neutral-informative']",,191,Culture
Watch the Lyrid Meteor Shower Peak in Night Skies,2022-04-21,nyt://article/ced19877-26d1-5621-a468-dd1716f490f8,article,News,Science,"['Space and Astronomy', 'Meteors and Meteorites', 'Content Type: Service']",,433,Science
Parents Aren’t the Only Ones With Rights,2022-04-21,nyt://article/8af68453-445d-541b-a9ee-4695554137f0,article,Op-Ed,Opinion,"['internal-sub-only-nl', 'Private and Sectarian Schools', 'Education (K-12)', 'Home Schooling']",22,2100,OpEd
"With an Opera of His Own, William Kentridge Looks Into the Future",2022-04-21,nyt://article/3c427a40-ccd5-5d99-9ebd-570f0b709cac,article,News,Arts,"['Opera', 'Classical Music', 'Art']",,1125,Culture
Can Certain Foods Really Stave Off Dementia?,2022-04-21,nyt://article/b1ba1cb1-0ae5-5544-8e07-bb3f1db12583,article,News,Well,"['Dementia', ""Alzheimer's Disease"", 'Diet and Nutrition', 'Dietary Supplements and Herbal Remedies', 'Research', 'Age, Chronological', 'Health Foods', 'Oils and Fats', 'Vegetables', 'Content Type: Service']",,1221,Well
Postcards From the Biennale,2022-04-21,nyt://article/0511b6f4-d013-59bf-992b-f124f699deb4,article,News,Arts,"['Art', 'Museums', 'Venice Biennale']",15,627,Weekend
‘Hit the Road’ Review: Wheels Within Wheels,2022-04-21,nyt://article/b37496f6-1215-568e-b7fc-f52011e8f01e,article,Review,Movies,['Movies'],10,637,Weekend
Johnny Depp v. Amber Heard: What We Know,2022-04-21,nyt://article/6ecd01e4-f917-50b4-9734-9b8b073efd8a,article,News,Arts,"['Movies', 'Actors and Actresses', 'Domestic Violence', 'Suits and Litigation (Civil)', 'Libel and Slander']",,1179,Culture
‘Stanleyville’ Review: The Most Senseless Game,2022-04-21,nyt://article/3061195c-b2fd-5a9c-b2b9-7c718f1a46a3,article,Review,Movies,['Movies'],9,275,Weekend
Dozens of Bald Eagles Have Died From Bird Flu,2022-04-21,nyt://article/0f47c347-4463-53e0-8979-aa13ee183b97,article,News,Science,"['Birds', 'Avian Influenza', 'Bald Eagles', 'your-feed-science']",17,932,Science
A Versatile Masala for Almost Any Frozen Vegetable,2022-04-21,nyt://article/15c74736-08ee-5af8-9b88-d6ef698338b4,article,News,Food,"['Cooking and Cookbooks', 'Content Type: Service', 'Recipes']",,530,Dining
‘The Unbearable Weight of Massive Talent’ Review: Being Nicolas Cage,2022-04-21,nyt://article/71124ed2-1e76-5c4e-b28b-ff578468225d,article,Review,Movies,['Movies'],8,656,Weekend
‘The Northman’ Review: Danish Premodern,2022-04-21,nyt://article/b00fcbb1-6080-5b54-ba05-7840d2669b55,article,Review,Movies,['Movies'],10,1227,Weekend
Pissarro Seized by Nazis to Be Sold at Auction After Families Settle,2022-04-21,nyt://article/5d6efd5e-45c0-5411-9fa0-fd999dea45d0,article,News,Arts,"['Arts and Antiquities Looting', 'Art', 'Holocaust and the Nazi Era']",6,556,Culture
Disney to Lose Special Tax Status in Florida Amid ‘Don’t Say Gay’ Clash,2022-04-21,nyt://article/5268f1e7-fe23-5bb0-b4cf-29cb3f621774,article,News,Business Day,"['Taxation', 'Corporate Taxes', 'AMUSEMENT AND THEME PARKS', 'Homosexuality and Bisexuality']",1,1199,Business
Fed Chair Powell Calls a Faster Pace of Rate Increases ‘Appropriate’,2022-04-21,nyt://article/861b089a-c25c-5553-9d44-f266dbc991f0,article,News,Business Day,"['United States Economy', 'Interest Rates', 'Inflation (Economics)']",4,942,Business
The Dark Side of Tea-Making,2022-04-21,nyt://article/0c793d41-70d5-59c0-b4c6-74c7d37e827e,article,News,Books,"['Books and Literature', 'genre-books-young-adult']",,441,BookReview
What You Don’t Know About Amazon,2022-04-21,nyt://article/0f06a93e-c14f-5fdd-9a0a-dba27427f384,article,Op-Ed,Opinion,"['E-Commerce', 'Shopping and Retail', 'Counterfeit Merchandise', 'Defective Products', 'Liability for Products', 'Consumer Reviews', 'Labor and Jobs']",4,3290,OpEd
Treasury Secretary Janet Yellen calls for a reshaping of global supply chains that are ‘not secure.’,2022-04-21,nyt://article/dcb78e3f-932b-5c6d-88e0-758defd33918,article,News,Business Day,"['Supply Chain', 'International Trade and World Market', 'Russian Invasion of Ukraine (2022)', 'Coronavirus (2019-nCoV)']",4,425,Business
The YouTube Rabbit Hole Is Nuanced,2022-04-21,nyt://article/4d68d76c-8cae-58b6-be8b-45f23e79889e,article,News,Technology,"['internal-sub-only-nl', 'Video Recordings, Downloads and Streaming', 'Research', 'Computers and the Internet']",2,1388,Business
MoneyGram Sued for Allegedly Delaying Transfers and Withholding Refunds,2022-04-21,nyt://article/30cc7907-3f33-5398-a164-12e24e6e0ef1,article,News,Business Day,"['Suits and Litigation (Civil)', 'Consumer Protection', 'Immigration and Emigration', 'Remittances']",,442,Business
The U.S. is extending a vaccine rule for international travelers at its land borders.,2022-04-21,nyt://article/548282d9-5382-5bb9-987c-04d03dc96e91,article,News,U.S.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Vaccination Proof and Immunization Records', 'United States Politics and Government']",,346,Washington
"Jimmy Wang Yu, Seminal Figure in Kung Fu Films, Dies at 79",2022-04-21,nyt://article/f7c8b5b5-00e5-587d-a351-aec8b05c684f,article,Obituary (Obit),Movies,"['Deaths (Obituaries)', 'Movies', 'Martial Arts', 'Actors and Actresses', 'Stunts and Stuntmen']",28,937,Obits
F.B.I. Issues Navajo Language Alert for Unsolved Homicide,2022-04-21,nyt://article/29df8276-37ce-5a14-ab31-39f7bc9b2882,article,News,U.S.,"['Navajo Indians', 'Murders, Attempted Murders and Homicides', 'Language and Languages', 'Native Americans']",,669,Express
Deborah Birx’s Excruciating Story of Donald Trump’s Covid Response,2022-04-21,nyt://article/c0250b48-7b73-5ab3-9655-6ed512c5b2b9,article,Review,Books,"['Books and Literature', 'Coronavirus (2019-nCoV)', 'United States Politics and Government', 'Vaccination and Immunization', 'Disease Rates']",,1369,BookReview
Routine Childhood Vaccinations in the U.S. Slipped During the Pandemic,2022-04-21,nyt://article/44108f2b-8261-5d42-9fb4-3225ebae17f2,article,News,Health,"['your-feed-science', 'Vaccination and Immunization']",17,953,Science
The 2020 Census Suggests That People Live Underwater. There’s a Reason.,2022-04-21,nyt://article/a4c01f1d-0826-59a3-947d-5a12cd266d08,article,News,U.S.,"['Census', 'Population', 'Computers and the Internet', 'Privacy', 'Statistics', 'Redistricting and Reapportionment', 'States (US)', 'Local Government']",13,1438,National
12 New Books We Recommend This Week,2022-04-21,nyt://article/e4a895b9-b6ca-52ed-8190-46beb661d05f,article,News,Books,['Books and Literature'],,1440,Books
Biden announces $800 million in new military aid and questions Russia’s hold of Mariupol.,2022-04-21,nyt://article/ca2a1d8c-c33a-5c1d-85c9-140b748c031f,article,News,World,"['Russian Invasion of Ukraine (2022)', 'United States Politics and Government', 'Foreign Aid']",,573,Washington
Former C.I.A.-Run Prison Emerges as a New Front in Guantánamo’s Legal Saga,2022-04-21,nyt://article/cbd6083b-2e73-5938-b52c-ec96cf715917,article,News,U.S.,"['Detainees', 'Interrogations', 'Torture', 'September 11 (2001)', 'Terrorism', 'War Crimes, Genocide and Crimes Against Humanity']",14,1182,Washington
Several U.S. airlines say they will allow some banned passengers who violated mask rules to fly again.,2022-04-21,nyt://article/f18cfa69-e277-5dd3-913a-5d5d9c9d2d67,article,News,U.S.,"['AIRLINES AND AIRPLANES', 'Coronavirus (2019-nCoV)']",,656,Travel
‘A Very British Scandal’ Review: Claire Foy Gives Up the Crown,2022-04-21,nyt://article/9cbb4bc4-ed66-54eb-937c-31e814af15f9,article,Review,Arts,['Television'],12,929,Weekend
Mikhail Vasenkov Dies at 79; His Spy Ring Inspired ‘The Americans’,2022-04-21,nyt://article/fc7db610-ea6d-585e-b2af-2ec421c90ef9,article,Obituary (Obit),World,"['Deaths (Obituaries)', 'Russian Illegals Program (2010)', 'Espionage and Intelligence Services']",20,1251,Obits
The U.S. will outfit five artillery battalions for Ukraine and provide new drones that explode on impact.,2022-04-21,nyt://article/173bbe51-42ad-523b-b37a-20fe1c277c35,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Drones (Pilotless Planes)', 'United States Defense and Military Forces']",8,517,Foreign
The Caretakers of Women’s Pandemic Stories,2022-04-21,nyt://article/e5e38436-5af9-5001-abdb-b387ff7d40a1,article,News,Arts,"['Coronavirus (2019-nCoV)', 'Museums', 'Women and Girls', 'Archives and Records']",20,1535,Weekend
"At Venice Biennale, Contemporary Art Sinks or Swims",2022-04-21,nyt://article/af6db2f3-613d-53fe-aa5f-4f946dc60929,article,Review,Arts,"['Art', 'Venice Biennale']",1,1395,Weekend
"Florida Wedding Guests Are Sickened by Marijuana in Food, Police Say",2022-04-21,nyt://article/08880eae-ec62-5a9d-a176-6001d0a42202,article,News,U.S.,"['Weddings and Engagements', 'Marijuana', 'Catering', 'Food Contamination and Poisoning']",,819,Express
Do You Skip Intro?,2022-04-21,nyt://article/6d9dd550-70f6-58a8-b08d-dcb22f1749e9,article,News,Podcasts,"['Music', 'Video Recordings, Downloads and Streaming', 'audio-positive-escape', 'Movies', 'Television']",,370,Podcasts
A Climate Snapshot,2022-04-21,nyt://interactive/6b63791a-375e-5dcc-a501-ea66600f0abb,multimedia,Interactive Feature,Climate,"['Global Warming', 'Heat and Heat Waves']",,0,Climate
U.S. Braces for Potential French Election Shockwave,2022-04-21,nyt://article/6eb86dfc-edc1-51a3-a8be-cb6bfbefb28b,article,News,U.S.,"['Elections', 'International Relations', 'United States International Relations', 'Russian Invasion of Ukraine (2022)', 'Democracy (Theory and Philosophy)']",11,1035,Washington
"‘Great Comet’ Producer Hasn’t Paid Royalties, Composer Says",2022-04-21,nyt://article/7c74f40c-48ae-5cc2-809c-74343582e970,article,News,Theater,"['Theater', 'Suits and Litigation (Civil)', 'Music']",4,274,Culture
How Much Watching Time Do You Have This Weekend?,2022-04-21,nyt://article/ccf1d71b-aa44-5317-8382-507d05226d43,article,News,Arts,['Television'],2,448,Weekend
How Green Is Your Metropolis?,2022-04-21,nyt://article/7ab64465-83e3-50fd-8432-329c102d2307,article,Op-Ed,Opinion,"['Urban Areas', 'Real Estate and Housing (Residential)', 'Affordable Housing', 'Building (Construction)']",27,865,OpEd
"Supreme Court Rules on Stolen Art, Signs and Puerto Rico’s Status",2022-04-21,nyt://article/9279b0b4-d1c0-568f-96a2-258ced524e0e,article,News,U.S.,"['Arts and Antiquities Looting', 'Politics and Government', 'Constitution (US)', 'Decisions and Verdicts', 'Social Security (US)', 'First Amendment (US Constitution)', 'Holocaust and the Nazi Era']",18,1031,Washington
"Weekly Health Quiz: Allergies, Alzheimer's and Omicron",2022-04-21,nyt://interactive/6043e0ed-9a0a-5ef3-b2f6-5ce728c8eaa3,multimedia,Interactive Feature,Well,"[""Alzheimer's Disease"", 'Coronavirus Omicron Variant', 'Black People', 'Blacks', 'Dietary Supplements and Herbal Remedies', 'Masks', 'Coronavirus (2019-nCoV)']",,0,Well
"Daryle Lamonica, Hard-Throwing Quarterback, Is Dead at 80",2022-04-21,nyt://article/66a67ce8-abdf-5944-8bb8-f369033ffee5,article,Obituary (Obit),Sports,"['Deaths (Obituaries)', 'Football', 'Super Bowl']",25,1214,Obits
Your Friday Briefing: Putin’s Defensive Speech,2022-04-21,nyt://article/8d86b1a1-6dba-5080-8e1d-649f5b629f6d,article,briefing,Briefing,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Politics and Government', 'War and Armed Conflicts', 'United States International Relations', 'Homosexuality and Bisexuality', 'Temple Mount (Jerusalem)', 'Palestinians']",,1268,NYTNow
13 Nassar Abuse Victims Seek $10 Million Each From F.B.I.,2022-04-21,nyt://article/9ced3c7a-8f1d-5a7d-a86d-559ea2fd33f3,article,News,Sports,"['Gymnastics', 'Sex Crimes', 'Child Abuse and Neglect', 'Suits and Litigation (Civil)', 'Compensation for Damages (Law)']",10,714,Express
"‘Star Trek: Picard’ Season 2, Episode 8 Recap: Mind Melt",2022-04-21,nyt://article/a8ceacdb-49e8-50ae-b049-03a3c7430499,article,Review,Arts,['Television'],,943,Culture
The Multifaceted Mingus,2022-04-21,nyt://article/27ff36f0-0768-558e-9ea1-80265aab8bf3,article,News,Arts,['Jazz'],,2825,Culture
Trash or Recycling? Why Plastic Keeps Us Guessing.,2022-04-21,nyt://interactive/bcffade1-3c3c-5ebf-b166-026b7515c8b5,multimedia,Interactive Feature,Climate,"['Environment', 'Plastics', 'Recycling of Waste Materials']",16,0,Climate
"Next Phase of War Will Be Pivotal for Russia and Ukraine, U.S. Says",2022-04-21,nyt://article/28f3ba0d-50b6-5331-b1c9-8347d4f8b587,article,News,U.S.,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Foreign Aid', 'Arms Trade', 'United States International Relations', 'United States Defense and Military Forces']",1,1289,Washington
A Pivotal Four Weeks,2022-04-21,nyt://article/e2fdc6e9-10dd-5fea-a0c3-17402a6212dd,article,News,Briefing,['Russian Invasion of Ukraine (2022)'],,1040,NYTNow
"In This ‘Billy the Kid,’ the Wounds Are Those You Cannot See",2022-04-21,nyt://article/118a1bc2-97e5-58b2-b7d1-a3c88d7ce787,article,News,Arts,['Television'],1,1512,Culture
Donald Trump Jr. Plans to Meet With Jan. 6 Committee,2022-04-21,nyt://article/59253126-f1b3-56d6-803a-b07fbd932eaf,article,News,U.S.,"['Storming of the US Capitol (Jan, 2021)', 'Presidential Election of 2020', 'United States Politics and Government']",21,546,Washington
Alexander Wang Returns to the Runway,2022-04-21,nyt://article/2c802554-c869-57e4-960a-1a9e7b9c84e0,article,News,Style,"['Fashion and Apparel', 'Content Type: Personal Profile', 'Asian-Americans', 'Chinese-Americans', 'Fashion Shows', 'Sexual Harassment']",,1518,Styles
Ex-Honduran President Extradited to United States to Face Drug Charges,2022-04-21,nyt://article/86a9f972-7e5b-5289-b7e2-721ecdca9ac3,article,News,New York,"['Drug Abuse and Traffic', 'Extradition']",18,1065,Metro
"Calling Off Steel Plant Assault, Putin Prematurely Claims Victory in Mariupol",2022-04-21,nyt://article/3f695b26-ad69-5f16-b732-8bac36c7a46c,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Civilian Casualties', 'Refugees and Displaced Persons', 'Propaganda', 'Foreign Aid', 'Arms Trade', 'War Crimes, Genocide and Crimes Against Humanity', 'United States International Relations']",1,1598,Foreign
Your Thursday Evening Briefing,2022-04-21,nyt://article/07d0a58a-007f-5e19-b0c1-e6792d28f69f,article,News,Briefing,[],,1268,NYTNow
C.D.C. Issues Alert Over Cluster of Hepatitis Cases in Children,2022-04-21,nyt://article/b048cbdc-c19c-51cd-af5a-a6449d6ea5a8,article,News,Health,"['Hepatitis', 'Children and Childhood', 'Disease Rates', 'your-feed-science']",19,728,Science
Johnny Depp Confronted With Texts and Audio at Libel Trial,2022-04-21,nyt://article/79e7977f-a4c6-51fb-bb43-e7d1ac11493e,article,News,Arts,"['Libel and Slander', 'Domestic Violence']",18,934,Culture
"Boy, 6, Critically Hurt After Plunging Down Elevator Shaft in the Bronx",2022-04-21,nyt://article/f4233cd3-e992-5b0c-8815-0215a2a45c00,article,News,New York,"['Falls', 'Elevators and Escalators']",19,850,Metro
Obama calls for more regulatory oversight of social media giants.,2022-04-21,nyt://article/fa00f2c2-bad8-53d6-86e2-883392a3d981,article,News,Technology,"['Social Media', 'Rumors and Misinformation', 'Corporate Social Responsibility', 'Politics and Government', 'Computers and the Internet', 'Regulation and Deregulation of Industry', 'Speeches and Statements']",2,524,Business
"With Elon Musk, You Can’t Spell ‘Funding Secured’ Without ‘Fun’",2022-04-21,nyt://article/0793fdb1-d67f-5fa0-9838-1f072570d3dd,article,Op-Ed,Opinion,"['internal-sub-only-nl', 'Social Media', 'Mergers, Acquisitions and Divestitures']",,1840,Editorial
‘Carpetbaggers’ Raise an Age-Old Question: Do Voters Really Care?,2022-04-21,nyt://article/92a6cb4a-2a10-5beb-8c14-c11d62f1df3f,article,News,U.S.,"['United States Politics and Government', 'Elections, House of Representatives', 'Primaries and Caucuses', 'internal-sub-only-nl']",,1513,Politics
Fresh Air and the Great Outdoors,2022-04-21,nyt://article/a6949afa-9bf9-5da2-83cc-6fe6a7f6df54,article,Editorial,Opinion,"['Camps and Camping', 'Philanthropy', 'Content Type: Personal Profile', 'Summer (Season)']",26,772,OpEd
Some People Turn Suffering Into Wisdom,2022-04-21,nyt://article/45dd26d2-60d1-58e1-9d4e-e9a8594ed0d3,article,Op-Ed,Opinion,"['Grief (Emotion)', 'Psychology and Psychologists']",26,878,OpEd
"N.Y. House Districts Illegally Favor Democrats, Appeals Court Rules",2022-04-21,nyt://article/8d27e795-f0d4-5bc9-a7a8-61206fda1bd6,article,News,New York,"['Redistricting and Reapportionment', 'Suits and Litigation (Civil)', 'Politics and Government', 'Decisions and Verdicts', 'Elections, House of Representatives']",20,1211,Metro
G.O.P. Memo Shows Road Map for Attacking Democrats on Immigration,2022-04-21,nyt://article/d847520a-e38a-5f00-a6fc-7daadb289bc2,article,News,U.S.,"['Immigration and Emigration', 'United States Politics and Government', 'Illegal Immigration', 'Law and Legislation']",23,1121,Washington
"How Much Do Antidepressants Help, Really?",2022-04-22,nyt://article/1c26c94a-31ca-5d8d-8141-4a3912c45d24,article,News,Well,"['Depression (Mental)', 'ANTIDEPRESSANTS']",7,1454,Parenting
"Los Angeles County says masks are still required on public transportation, citing the C.D.C.",2022-04-22,nyt://article/1f6461a8-58a8-5968-9452-436056fca148,article,News,U.S.,"['Masks', 'Transit Systems', 'Coronavirus (2019-nCoV)']",,375,National
Officer Accused of Yanking Mother From S.U.V. During Protest Is Charged,2022-04-22,nyt://article/7c6e15b9-d46f-55b3-8cf1-84c68b9c3734,article,News,U.S.,"['Police Brutality, Misconduct and Shootings', 'Assaults', 'Demonstrations, Protests and Riots']",,814,Express
"Review: ‘Hangmen,’ Offering the Last Word in Gallows Humor",2022-04-22,nyt://article/2fdffafd-4dfb-57bc-83b4-82cfeb54fb98,article,Review,Theater,['Theater'],1,1179,Weekend
Complaint About Bill Murray Leads Searchlight to Halt Filming of ‘Being Mortal’,2022-04-22,nyt://article/c3d7eee7-8ade-5401-961e-135b0c3fa763,article,News,Arts,"['Movies', 'Workplace Hazards and Violations']",3,558,Culture
Soak Up the Sun,2022-04-22,nyt://article/6b1f8a28-362a-519f-bb57-04b213eb0538,article,News,Crosswords & Games,['Crossword Puzzles'],,780,Games
Variety: Acrostic,2022-04-22,nyt://article/8911faee-2260-5efc-a0c7-90e65e451d27,article,News,Crosswords & Games,[],,305,Games
"Ukraine needs up to $7 billion in support per month, Zelensky says.",2022-04-22,nyt://article/1822b7de-b2a3-50e3-ac1b-8a582463c23f,article,News,World,"['Politics and Government', 'Russian Invasion of Ukraine (2022)', 'Economic Conditions and Trends', 'Foreign Aid']",,448,Express
Philadelphia is ending a short-lived indoor mask mandate.,2022-04-22,nyt://article/9082cd9a-4017-5306-8fc3-27732537d812,article,News,U.S.,"['Masks', 'Coronavirus (2019-nCoV)', 'Disease Rates']",,215,National
Aboard the Star Ferry in Hong Kong,2022-04-22,nyt://interactive/e232dae9-e2fe-5941-b8c0-f5fc8969a34e,multimedia,Interactive Feature,World,"['Ferries', 'Demonstrations, Protests and Riots', 'Coronavirus (2019-nCoV)']",,0,World
Can you solve drought by piping water across the country?,2022-04-22,nyt://article/56a4d5cd-0646-5d90-91a8-b631f3ea7d0b,article,News,Climate,"['Drought', 'Rain', 'Global Warming']",,350,Climate
He Had a ‘Hunch’ They’d Get Hitched,2022-04-22,nyt://article/29277f5b-a7bb-535a-a310-56098b1836e0,article,News,Style,['Weddings and Engagements'],14,676,Styles
The Smooch That Sealed the Deal,2022-04-22,nyt://article/c19cc9da-a61c-5d69-a7a5-5309801799cd,article,News,Style,['Weddings and Engagements'],14,724,Styles
Finding Love on a 14-Hour Layover,2022-04-22,nyt://article/2be3d6e5-f7ca-5d9b-90da-6673eabeb198,article,News,Style,['Weddings and Engagements'],15,600,Styles
"If a Rat Falls Into Your Bed, Call Your Lover’s Boyfriend",2022-04-22,nyt://article/742dbde8-161d-5a33-b878-547f750144e7,article,News,Style,"['Love (Emotion)', 'Dating and Relationships', 'Rats']",6,1552,Styles
"At the Magic Kingdom, a ‘Magical’ Wedding",2022-04-22,nyt://article/ffce60a8-fb13-5c20-91bf-c5cfc1d0109b,article,News,Style,['Weddings and Engagements'],13,1454,Styles
Starting Over as Friends Paved the Way for Lasting Romance,2022-04-22,nyt://article/32dfd61e-d44a-5e4a-a032-73c551228442,article,News,Style,['Weddings and Engagements'],13,604,Styles
"After Hundreds of Emails, a First Date",2022-04-22,nyt://article/4144198a-ffbb-5f08-8a6e-1627e30095b9,article,News,Style,['Weddings and Engagements'],15,739,Styles
Formula 1’s American Conundrum,2022-04-22,nyt://article/a71559ba-871a-5774-80c1-3e5aa46cd952,article,News,Sports,['Automobile Racing'],11,1200,Sports
When Will the Tourists Be Back?,2022-04-22,nyt://article/a4a95928-9f11-587c-b9fe-c861d44774f3,article,News,World,"['Travel and Vacations', 'Coronavirus (2019-nCoV)', 'AIRLINES AND AIRPLANES']",,877,Foreign
Your Friday Briefing,2022-04-22,nyt://article/5a8f3003-856c-5ac9-8a4d-76fed2ecf499,article,briefing,Briefing,[],,1352,NYTNow
Departing South Korean Leader Exchanges Farewell Letters With Kim Jong-un,2022-04-22,nyt://article/f060868a-03b1-59e3-98cc-cf8ab61b0b4c,article,News,World,"['Politics and Government', 'Letters', 'International Relations', 'Nuclear Tests']",5,891,Foreign
