headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
"Gérard Depardieu, Friend of Putin, Denounces ‘Fratricidal War’",2022-03-01,nyt://article/ed5b63c5-f295-512e-943f-e56aa3cbf0df,article,News,Movies,"['Russian Invasion of Ukraine (2022)', 'Movies']",7,353,Culture
What we know about when we will have results in the Texas primary.,2022-03-01,nyt://article/2150aad2-ded2-59cb-a28a-438ab8961ba4,article,News,U.S.,['Primaries and Caucuses'],,270,Politics
"‘Run and Hide,’ by Pankaj Mishra: An Excerpt",2022-03-01,nyt://article/0e3f2635-445a-543a-9c80-eba634d49f9a,article,Review,Books,[],,2798,BookReview
‘My Cousins Are Killing One Another’: War in Ukraine Splits Mixed Families,2022-03-01,nyt://article/2643b546-fe57-569b-857a-3ddf49f86e88,article,News,World,"['Russian Invasion of Ukraine (2022)', 'War and Armed Conflicts', 'Families and Family Life', 'audio-negative-sad']",8,996,Foreign
‘Summer of Soul’ Reclaims a Concert Documentary Tradition,2022-03-01,nyt://article/0fae9bea-da47-577d-91bf-8efb87bf96fc,article,News,Movies,"['Pop and Rock Music', 'Documentary Films and Programs', 'Nineteen Hundred Sixties', 'Woodstock Music Festivals']",5,1404,Culture
Biden says Putin ‘badly miscalculated’ in invading Ukraine.,2022-03-01,nyt://article/4cef03fc-eead-5704-9fa8-c88c3a62ca46,article,News,U.S.,"['State of the Union Message (US)', 'United States Politics and Government', 'United States International Relations', 'Russian Invasion of Ukraine (2022)']",1,2097,Washington
"The coronavirus may be evolving in deer, two studies suggest.",2022-03-01,nyt://article/a6a36bf1-b909-58bd-9b0f-fdaae619705e,article,News,Health,[],,245,Science
Ukrainian Invasion Adds to Chaos for Global Supply Chains,2022-03-01,nyt://article/38d85ef0-6390-5de3-9234-c71394acccde,article,News,Business Day,"['Supply Chain', 'Russian Invasion of Ukraine (2022)', 'International Trade and World Market', 'Economic Conditions and Trends', 'Embargoes and Sanctions', 'Ruble (Currency)', 'Freight (Cargo)', 'Shortages', 'Commodities', 'AIRLINES AND AIRPLANES']",1,1336,Washington
Coming to Broadway This Spring: A Farce About a Problem President,2022-03-01,nyt://article/a7285516-6d40-5a9e-9232-372780532b53,article,News,Theater,"['Theater', 'Writing and Writers', 'United States Politics and Government']",5,574,Culture
"Nonna Dora’s Pasta Bar, From the Family Behind I Trulli, Opens for Dinner",2022-03-01,nyt://article/047405a6-8fb9-5c1c-92a2-4ed8f38a478f,article,News,Food,['Restaurants'],4,867,Dining
I’m a Cold War Historian. We’re in a Frightening New Era.,2022-03-01,nyt://article/875b271c-da5d-5209-9480-37fe7665d5cb,article,Op-Ed,Opinion,"['Russian Invasion of Ukraine (2022)', 'Cold War Era', 'Arms Control and Limitation and Disarmament']",3,1453,OpEd
Biden announces an initiative to pair coronavirus tests with treatment.,2022-03-01,nyt://article/e00a9cee-08c0-5f8a-bba9-c6b14baec1e3,article,News,U.S.,"['Coronavirus Delta Variant', 'Coronavirus (2019-nCoV)', 'United States Politics and Government']",20,958,Washington
"Several common rapid antigen tests work well for Omicron, according to a new study.",2022-03-01,nyt://article/f0cee9d4-30ae-56fe-8a52-132d66981cc3,article,News,Health,"['Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)', 'Tests (Medical)']",,603,Science
‘The Unknown Man of Shandigor’ Review: A Sci-Fi Fable of the Nuclear Anxiety Age,2022-03-01,nyt://article/16821e75-f80c-58e8-9029-50b23f8b5615,article,Review,Movies,['Movies'],15,328,Weekend
"Some Russian troops are surrendering or sabotaging vehicles rather than fighting, a Pentagon official says.",2022-03-01,nyt://article/539a30b4-e98d-554a-9cb7-aea0ac955ac6,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Military Aircraft', 'Supply Chain', 'Shortages']",,592,Foreign
"War, What Is It Good For?",2022-03-01,nyt://article/63356565-3ec5-5c1d-90fc-2f592f34ec55,article,Op-Ed,Opinion,"['International Trade and World Market', 'Economics (Theory and Philosophy)', 'internal-sub-only-nl', 'Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'War and Armed Conflicts']",,860,OpEd
Review: ‘Don Carlos’ Finally Brings French Verdi to the Met,2022-03-01,nyt://article/0cf81a35-67d9-5115-a96d-c6930ed9c4a1,article,Review,Arts,['Opera'],1,1402,Culture
Here’s how to watch Biden’s first State of the Union.,2022-03-01,nyt://article/66fb5e3d-eac9-52ef-a963-58c0f2e5fd2d,article,News,U.S.,['State of the Union Message (US)'],,357,Washington
"After Burning for Days, a Ship Carrying Thousands of Luxury Cars Sinks",2022-03-01,nyt://article/77a72686-98c7-5b95-9e9b-6e3c292137c8,article,News,World,"['Automobiles', 'Maritime Accidents and Safety', 'Ships and Shipping', 'Boats and Boating', 'Environment']",,830,Express
Ukraine Invasion Increases Friction Between Erdogan and Putin,2022-03-01,nyt://article/a4abd20b-de86-5e14-9cb3-8d4866afb7b7,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Politics and Government', 'Defense and Military Forces', 'War and Armed Conflicts', 'Evacuations and Evacuees']",11,1272,Foreign
Texas voting law faces first statewide test in Tuesday’s election.,2022-03-01,nyt://article/c4725381-7b75-5db5-a1f0-e285dd9ca8ba,article,News,U.S.,"['Primaries and Caucuses', 'Voting Rights, Registration and Requirements', 'Absentee Voting']",,589,Politics
Second Worker Strike This Week Shuts Down London Underground,2022-03-01,nyt://article/3053bdb5-f590-5c86-be0d-ae656efeaa10,article,News,World,"['Subways', 'Coronavirus (2019-nCoV)', 'Commuting', 'Strikes', 'Transit Systems', 'Labor and Jobs']",,717,Express
"Texas Investigates Parents Over Care for Transgender Youth, Suit Says",2022-03-01,nyt://article/c25a13ba-ba2c-54db-976f-327bfd97cdf6,article,News,U.S.,"['Discrimination', 'Transgender and Transsexuals', 'Child Abuse and Neglect', 'Suits and Litigation (Civil)', 'Politics and Government', 'Teenagers and Adolescence']",17,1494,National
A Spotlight on Tech’s Invisible Start-ups,2022-03-01,nyt://article/d4d94096-4773-5c2a-b5d2-cdabead8a0d5,article,News,Technology,"['internal-sub-only-nl', 'Computers and the Internet', 'Entrepreneurship', 'Start-ups']",5,935,Business
Africans Say Ukrainian Authorities Hindered Them From Fleeing,2022-03-01,nyt://article/619064c0-76e3-567c-8218-2ac3c7d63976,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Refugees and Displaced Persons', 'Black People', 'Blacks', 'Discrimination', 'Foreign Workers', 'International Study and Teaching']",10,1312,Foreign
Texas Governor Primary Election Results,2022-03-01,nyt://interactive/eb52abbc-3314-5b56-a0cd-33f7148b3858,multimedia,Interactive Feature,U.S.,"['Elections', 'Midterm Elections (2022)', 'Primaries and Caucuses', 'Elections, Governors']",,0,Graphics
‘The Batman’ Review: Who’ll Stop the Wayne?,2022-03-01,nyt://article/c67be998-326a-5ed6-b5b3-b1ab3b8eda1a,article,Review,Movies,['Movies'],1,940,Weekend
Texas Lieutenant Governor Primary Election Results,2022-03-01,nyt://interactive/ccddefd4-455e-51eb-b9b3-e1b900a2f211,multimedia,Interactive Feature,U.S.,"['Elections, Lieutenant Governors', 'Elections', 'Midterm Elections (2022)', 'Primaries and Caucuses']",,0,Graphics
Texas Attorney General Primary Election Results,2022-03-01,nyt://interactive/3bd1e5c7-4e00-5ec8-a54e-7f8632d7032e,multimedia,Interactive Feature,U.S.,"['Elections', 'Elections, Attorneys General', 'Midterm Elections (2022)', 'Primaries and Caucuses']",,0,Graphics
Texas Primary Election Results,2022-03-01,nyt://interactive/7f208e69-ae98-5ba6-853b-2e9fdbc8faff,multimedia,Interactive Feature,U.S.,"['Elections', 'Midterm Elections (2022)', 'Primaries and Caucuses']",,0,Graphics
Journalists at Gizmodo and related websites go on strike.,2022-03-01,nyt://article/ef94bdc1-4811-5db3-8b97-4979c3c9471f,article,News,Business Day,"['Organized Labor', 'Strikes', 'News and News Media', 'Health Insurance and Managed Care', 'Wages and Salaries']",,362,Business
Workers strike in a London Underground already battered by the pandemic.,2022-03-01,nyt://article/deac120f-3cf2-5eb7-9ed2-5fb5ade8d6cc,article,News,World,[],,236,Express
Why Ukraine’s road to European Union membership will likely be long and winding.,2022-03-01,nyt://article/41c58549-8fc8-5cad-9627-3f7379791ad2,article,News,World,['Russian Invasion of Ukraine (2022)'],,664,Foreign
More U.S. states re-evaluate their financial ties to Russia.,2022-03-01,nyt://article/e6d06c08-1f5f-594c-bae5-784bff3f5dac,article,News,Business Day,"['Politics and Government', 'States (US)', 'Embargoes and Sanctions', 'Pensions and Retirement Plans']",,319,Business
Wisconsin Republicans’ Election Report Endorses Debunked Legal Theories,2022-03-01,nyt://article/a638e52f-3e06-5bb1-a5d9-2771d49fc6f7,article,News,U.S.,"['Presidential Election of 2020', 'Voter Fraud (Election Fraud)']",16,1180,Politics
"Sharon Wohlmuth, Photographer of Best-Selling ‘Sisters,’ Dies at 75",2022-03-01,nyt://article/bbf4ae23-ba59-5e3a-bfe8-aebc37376b03,article,Obituary (Obit),Books,"['Books and Literature', 'Photography', 'Deaths (Obituaries)', 'Book Trade and Publishing']",21,875,Obits
"With One Eye on Covid, New Orleans Celebrates Return of Mardi Gras",2022-03-01,nyt://article/7eac0721-f642-5377-801d-dd46cefa0e1e,article,News,U.S.,"['Mardi Gras', 'Parades', 'Coronavirus (2019-nCoV)', 'Disease Rates', 'Deaths (Fatalities)']",21,1263,National
"Michele McNally, Who Elevated Times Photography, Dies at 66",2022-03-01,nyt://article/57e79a80-e793-5f58-a4af-0c353c2228f5,article,Obituary (Obit),Business Day,"['Photography', 'News and News Media', 'Deaths (Obituaries)', 'Pulitzer Prizes']",24,870,Obits
Tennis Suspends Russia and Belarus but Will Allow Their Players to Compete,2022-03-01,nyt://article/4b7409e6-698f-55c8-8178-7b8e986bc9a2,article,News,Sports,"['Tennis', 'Russian Invasion of Ukraine (2022)']",8,763,Sports
Tiny Love Stories: ‘So Fragile I Had to Look Away’,2022-03-01,nyt://article/16402492-9fdf-5981-b839-c44a8664db88,article,News,Style,"['Love (Emotion)', 'Modern Love (Times Column)', 'Dating and Relationships']",,466,Styles
Ukraine’s ambassador to the United States was among the president’s guests.,2022-03-01,nyt://article/db36678f-51df-5688-a641-f3a5ed6eb120,article,News,U.S.,"['United States Politics and Government', 'State of the Union Message (US)']",18,501,Washington
Transcript: Ezra Klein Interviews Adam Tooze,2022-03-01,nyt://article/a0fce067-0a8a-56e9-abbe-6cb63f514f57,article,Op-Ed,Podcasts,[],,16369,OpEd
Send Us Your Video Questions About Covid,2022-03-01,nyt://article/b82f8679-a0c9-5e02-bb36-1e5680177a34,article,News,Briefing,['internal-open-access'],,108,NYTNow
One Graceless Tweet Doesn’t Warrant Cancellation,2022-03-01,nyt://article/35dedca7-de0d-597e-81dc-f41712fde9c6,article,Op-Ed,Opinion,"['internal-sub-only-nl', 'Psychiatry and Psychiatrists']",,1332,OpEd
Biden Says Fighting Inflation Is ‘Top Priority’ as Prices Bite Consumers,2022-03-01,nyt://article/faa8337b-e5ae-59b7-a59c-1ab52d03193f,article,News,U.S.,"['United States Economy', 'Inflation (Economics)', 'United States Politics and Government', 'Labor and Jobs', 'State of the Union Message (US)', 'Supply Chain']",18,1521,Washington
Figure Skating Federation Bars Russians With World Championships Weeks Away,2022-03-01,nyt://article/51274e56-bae2-53ab-8491-21ab038efc4e,article,News,Sports,"['Russian Invasion of Ukraine (2022)', 'Figure Skating']",8,863,Sports
Analysts say Russian convoy likely signals a shift to invasion strategy.,2022-03-01,nyt://article/a1f50ad3-4925-5fd6-a1b0-e6ea8a509b1f,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces']",,756,Foreign
"Dottie Frazier, a Pioneer in Diving the Deep Seas, Dies at 99",2022-03-01,nyt://article/9fd18d5e-9c90-5356-9c59-f69082c77366,article,Obituary (Obit),U.S.,"['Deaths (Obituaries)', 'Diving and Divers', 'Free Diving', 'Women and Girls']",25,996,Obits
Your Wednesday Briefing: A Convoy Nears Kyiv,2022-03-01,nyt://article/6614a2fc-1a93-5cee-9056-bb005d7d4e18,article,briefing,Briefing,"['Politics and Government', 'Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'War and Armed Conflicts', 'Civilian Casualties', 'United States Politics and Government', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)', 'State of the Union Message (US)', 'Immigration and Emigration']",,1270,NYTNow
N.Y.C. will soon end its main contact-tracing program for the coronavirus.,2022-03-01,nyt://article/865fb1a2-f16b-5e1d-9861-290a45ca2ea9,article,News,New York,"['Contact Tracing (Public Health)', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Coronavirus Omicron Variant']",,664,Metro
Palestinians Threatened With Eviction Can Stay in Their Homes — for Now,2022-03-01,nyt://article/2b760b6a-e94d-53b7-a44b-b73150c7f0b2,article,News,World,"['Israeli Settlements', 'Palestinians', 'Evictions', 'Jews and Judaism', 'Renting and Leasing (Real Estate)', 'Suits and Litigation (Civil)', 'Refugees and Displaced Persons']",,907,Foreign
U.K. Moves to Tighten Laws on Oligarchs. Critics Say It’s Too Late.,2022-03-01,nyt://article/3387d5f5-fb62-599d-a119-95a3bcfc0282,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Corruption (Institutional)', 'High Net Worth Individuals', 'Money Laundering']",9,1359,Foreign
European car plants hurt by supply problems linked to war.,2022-03-01,nyt://article/37110b09-6b21-534f-b727-93ca9e445545,article,News,Business Day,"['Automobiles', 'Russian Invasion of Ukraine (2022)', 'Factories and Manufacturing', 'Supply Chain']",,493,Business
"Russian Oil Not Worth the Trouble, Some Traders Conclude",2022-03-01,nyt://article/b2355304-d901-5cf5-a57e-56ff5ff8371c,article,News,Business Day,"['Oil (Petroleum) and Gasoline', 'Russian Invasion of Ukraine (2022)', 'Embargoes and Sanctions', 'Ships and Shipping', 'International Relations', 'International Trade and World Market', 'Prices (Fares, Fees and Rates)']",1,936,Business
President Biden will call for more limits on social media.,2022-03-01,nyt://article/ba0a4843-de5c-5e3b-bf3a-a62dd2787711,article,News,U.S.,"['Social Media', 'United States Politics and Government', 'Data-Mining and Database Marketing', 'Youth', 'State of the Union Message (US)']",,333,Washington
John Q. Trojanowski Dies at 75; Changed Understanding of Brain Diseases,2022-03-01,nyt://article/7144055d-f4f6-5e2f-b586-32d3c24f9660,article,Obituary (Obit),Health,"['Deaths (Obituaries)', ""Alzheimer's Disease"", ""Parkinson's Disease"", 'Amyotrophic Lateral Sclerosis', 'Research', 'Proteins']",11,882,Obits
Apple pauses sales of its products in Russia.,2022-03-01,nyt://article/22ec2845-580e-5e30-b9cc-52bce03634e4,article,News,Business Day,"['Russian Invasion of Ukraine (2022)', 'Computers and the Internet', 'E-Commerce']",,300,Business
A Surge of Unifying Moral Outrage Over Russia’s War,2022-03-01,nyt://article/3f8e1902-bc09-5b8d-831e-2e40bd99479f,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Social Media', 'Politics and Government', 'Defense and Military Forces', 'Computers and the Internet']",6,1329,Foreign
Ukraine War Sets Off Europe’s Fastest Migration in Decades,2022-03-01,nyt://article/89802b01-c891-5c15-88a2-d33a1039ee94,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Refugees and Displaced Persons']",1,1390,Foreign
How much progress has the job market made during Biden’s presidency?,2022-03-01,nyt://article/013cbd13-4781-5e60-a2c6-eb39678dccca,article,News,Business Day,"['United States Economy', 'United States Politics and Government', 'Labor and Jobs']",,456,Business
Supreme Court Hears Case of Doctors Accused of Running Pill Mills,2022-03-01,nyt://article/544c0cd1-36b6-53d7-8be5-82e8642c1beb,article,News,U.S.,"['Doctors', 'Drug Abuse and Traffic', 'Drugs (Pharmaceuticals)', 'Ethics and Official Misconduct']",15,799,Washington
Many nuclear power reactors in Ukraine are no longer producing electricity.,2022-03-01,nyt://article/d986c62d-37fa-5006-8e28-35104d887c91,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Nuclear Energy', 'Electric Light and Power']",,319,Science
"M.L.B. Cancels Games, Delaying Start of Season",2022-03-01,nyt://article/715b5d58-a398-5805-b1d8-b2ee400adc67,article,News,Sports,"['Baseball', 'Organized Labor', 'Collective Bargaining', 'Lockouts']",9,1100,Sports
Judge Says Sarah Palin ‘Failed to Prove Her Case’ Against The Times,2022-03-01,nyt://article/6cb681f3-c804-5fa5-bd6f-74393875e92f,article,News,Business Day,"['Decisions and Verdicts', 'News and News Media', 'Libel and Slander']",6,600,Business
Ex-Goldman Banker Testifying in 1MDB Trial Says he ‘Lied a Lot’,2022-03-01,nyt://article/d3932e81-822b-582b-97e0-e0e0e33998b9,article,News,Business Day,"['Bribery and Kickbacks', 'Banking and Financial Institutions']",,536,Business
"The Best Movies and TV Shows Coming to HBO, Hulu, Apple TV+ and More in March",2022-03-01,nyt://article/9cd2f915-2a61-5095-b0c7-287575c68727,article,News,Arts,['Television'],,1185,Culture
"Ned Eisenberg, New York Actor Known for ‘Law & Order,’ Dies at 65",2022-03-01,nyt://article/8dfb0bef-e45a-5d33-bc07-aa6619cc621f,article,News,Arts,"['Deaths (Obituaries)', 'Actors and Actresses', 'Theater', 'Television']",,578,Express
Russian Troop Deaths Expose a Potential Weakness of Putin’s Strategy,2022-03-01,nyt://article/8f253183-5878-518a-9d7e-2cbb29ed8a66,article,News,U.S.,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Deaths (Fatalities)', 'Rumors and Misinformation']",1,1203,Washington
